book_name,book_cost,book_cost_url,book_rating,book_ReviewsNumber,book_ReviewsNumber_url
"Mastering Kubernetes: Level up your container orchestration skills with Kubernetes to build, run, secure, and observe large-scale distributed apps, 3rd Edition","3,418",https://www.amazon.in/Mastering-Kubernetes-orchestration-large-scale-distributed/dp/1839211253/ref=sr_1_175?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805784&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-175,4.4 out of 5 stars,50,https://www.amazon.in/Mastering-Kubernetes-orchestration-large-scale-distributed-ebook/dp/B08BLLY5B8/ref=sr_1_175?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805784&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-175#customerReviews
Mastering Linux Device Driver Development: Write custom device drivers to support computer peripherals in Linux operating systems,449,https://www.amazon.in/Mastering-Linux-Device-Driver-Development-ebook/dp/B08M6G6Q4N/ref=sr_1_176?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805784&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-176,4.8 out of 5 stars,19,https://www.amazon.in/Mastering-Linux-Device-Driver-Development/dp/178934204X/ref=sr_1_176?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805784&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-176#customerReviews
"Build Your Own Programming Language: A programmer's guide to designing compilers, interpreters, and DSLs for solving modern computing problems",498,https://www.amazon.in/Build-Your-Own-Programming-Language-ebook/dp/B09926QMJB/ref=sr_1_177?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-177,4.3 out of 5 stars,23,https://www.amazon.in/Build-Your-Own-Programming-Language/dp/1800204809/ref=sr_1_177?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-177#customerReviews
The Complete Coding Interview Guide in Java: An effective guide for aspiring Java developers to ace their programming interviews,"2,782",https://www.amazon.in/Complete-Coding-Interview-Guide-Java/dp/1839212063/ref=sr_1_178?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-178,4.5 out of 5 stars,45,https://www.amazon.in/Complete-Coding-Interview-Guide-Java-ebook/dp/B08DSJZG38/ref=sr_1_178?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-178#customerReviews
Mastering Embedded Linux Programming -: Unleash the full potential of Embedded Linux with Linux 4.9 and Yocto Project 2.2 (Morty) Updates,554,https://www.amazon.in/Mastering-Embedded-Linux-Programming-potential-ebook/dp/B071DN5DPL/ref=sr_1_179?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-179,4.3 out of 5 stars,47,https://www.amazon.in/Mastering-Embedded-Linux-Programming/dp/1787283283/ref=sr_1_179?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-179#customerReviews
Sequence Box Cutwork 9 mtr packt,750,https://www.amazon.in/Sequence-Box-Cutwork-mtr-packt/dp/B0B1N6DDFT/ref=sr_1_180?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-180,,,
Microsoft Dynamics AX 2012 R3 Reporting Cookbook,"1,183.00",https://www.amazon.in/Microsoft-Dynamics-2012-Reporting-Cookbook-ebook/dp/B00VEH8N5M/ref=sr_1_181?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-181,4.0 out of 5 stars,3,https://www.amazon.in/Microsoft-Dynamics-2012-Reporting-Cookbook/dp/1784395382/ref=sr_1_181?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-181#customerReviews
"Linux Kernel Programming: A practical guide to kernel internals, writing kernel modules, and synchronization, 2nd Edition",938,https://www.amazon.in/Linux-Kernel-Programming-practical-synchronization-ebook/dp/B0BD8S1F8B/ref=sr_1_182?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-182,,,
CodeIgniter Web Application Blueprints,887,https://www.amazon.in/CodeIgniter-Web-Application-Blueprints-Foster-ebook/dp/B00SJ6P2D2/ref=sr_1_183?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-183,3.7 out of 5 stars,7,https://www.amazon.in/CodeIgniter-Web-Application-Blueprints-Foster/dp/1783287098/ref=sr_1_183?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-183#customerReviews
Angular Cookbook: Over 80 actionable recipes every Angular developer should know,"2,226",https://www.amazon.in/Angular-Cookbook-recipes-enterprise-scale-development/dp/1838989439/ref=sr_1_184?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-184,4.3 out of 5 stars,28,https://www.amazon.in/Angular-Cookbook-actionable-recipes-developer-ebook/dp/B08VTWYJ7H/ref=sr_1_184?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-184#customerReviews
Learn React with TypeScript 3: Beginner's guide to modern React web development with TypeScript 3,709,https://www.amazon.in/Learn-React-TypeScript-Beginners-development-ebook/dp/B07L1MBHK7/ref=sr_1_185?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-185,4.2 out of 5 stars,29,https://www.amazon.in/Learn-React-TypeScript-Beginners-development/dp/1789610257/ref=sr_1_185?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-185#customerReviews
"React Projects: Build 12 real-world applications from scratch using React, React Native, and React 360",399,https://www.amazon.in/React-Projects-real-world-applications-scratch-ebook/dp/B082FM79ZN/ref=sr_1_186?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-186,4.2 out of 5 stars,38,https://www.amazon.in/React-Projects-real-world-applications-scratch/dp/1789954932/ref=sr_1_186?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-186#customerReviews
"Mastering Python: Write powerful and efficient code using the full range of Python's capabilities, 2nd Edition","2,703",https://www.amazon.in/Mastering-Python-powerful-efficient-capabilities/dp/1800207727/ref=sr_1_187?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-187,4.4 out of 5 stars,7,https://www.amazon.in/Mastering-Python-powerful-efficient-capabilities-ebook/dp/B09MMM2W2N/ref=sr_1_187?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-187#customerReviews
"Hands-On Serverless Computing with Google Cloud: Build, deploy, and containerize apps using Cloud Functions, Cloud Run, and cloud-native technologies",985,https://www.amazon.in/Hands-Serverless-Computing-Google-Cloud-ebook/dp/B084KN42TR/ref=sr_1_188?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-188,4.3 out of 5 stars,6,https://www.amazon.in/Hands-Serverless-Computing-Google-Cloud/dp/1838827994/ref=sr_1_188?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-188#customerReviews
"The The Supervised Learning Workshop: A New, Interactive Approach to Understanding Supervised Learning Algorithms, 2nd Edition",689,https://www.amazon.in/Supervised-Learning-Workshop-Interactive-Understanding-ebook/dp/B085DQVYHH/ref=sr_1_189?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-189,4.5 out of 5 stars,8,https://www.amazon.in/Supervised-Learning-Workshop-Interactive-Understanding/dp/1800209045/ref=sr_1_189?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-189#customerReviews
Developing High-Frequency Trading Systems: Learn how to implement high-frequency trading from scratch with C++ or Java basics,"2,703",https://www.amazon.in/Developing-High-Frequency-Trading-Systems/dp/1803242817/ref=sr_1_190?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-190,4.0 out of 5 stars,3,https://www.amazon.in/Developing-High-Frequency-Trading-Systems-high-frequency-ebook/dp/B09ZV5L2T7/ref=sr_1_190?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-190#customerReviews
VMware Workstation - No Experience Necessary,471,https://www.amazon.in/VMware-Workstation-No-Experience-Necessary-ebook/dp/B00EQ67J3K/ref=sr_1_191?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-191,3.9 out of 5 stars,8,https://www.amazon.in/VMware-Workstation-No-Experience-Necessary/dp/1849689180/ref=sr_1_191?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-191#customerReviews
"Mastering Object-Oriented Python: Build powerful applications with reusable code using OOP design patterns and Python 3.7, 2nd Edition",459,https://www.amazon.in/Mastering-Object-Oriented-Python-powerful-applications-ebook/dp/B07T8XF5HH/ref=sr_1_192?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-192,4.6 out of 5 stars,46,https://www.amazon.in/Mastering-Object-Oriented-Python-powerful-applications/dp/1789531365/ref=sr_1_192?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805806&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-192#customerReviews
"Microsoft Power BI Cookbook: Gain expertise in Power BI with over 90 hands-on recipes, tips, and use cases, 2nd Edition","2,941",https://www.amazon.in/Microsoft-Power-Cookbook-expertise-hands/dp/1801813043/ref=sr_1_193?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-193,4.7 out of 5 stars,38,https://www.amazon.in/Microsoft-Power-Cookbook-expertise-hands-ebook/dp/B09GKHW31G/ref=sr_1_193?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-193#customerReviews
"Angular 6 by Example: Get up and running with Angular by building modern real-world web apps, 3rd Edition","3,199",https://www.amazon.in/Angular-Example-running-building-real-world/dp/1788835174/ref=sr_1_194?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-194,3.5 out of 5 stars,7,https://www.amazon.in/Angular-Example-running-building-real-world/dp/1788835174/ref=sr_1_194?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-194#customerReviews
"Clean Code in Python: Develop maintainable and efficient code, 2nd Edition","2,703",https://www.amazon.in/Clean-Code-Python-maintainable-efficient/dp/1800560214/ref=sr_1_195?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-195,4.6 out of 5 stars,72,https://www.amazon.in/Clean-Code-Python-maintainable-efficient-ebook/dp/B08R961TRD/ref=sr_1_195?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-195#customerReviews
Deep Learning with TensorFlow and Keras,"1,079.00",https://www.amazon.in/Deep-Learning-TensorFlow-Keras-reinforcement-ebook/dp/B0B18D695W/ref=sr_1_196?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-196,,,
"Expert Python Programming: Master Python by learning the best coding practices and advanced programming concepts, 4th Edition",572,https://www.amazon.in/Expert-Python-Programming-practices-programming-ebook/dp/B092C586BY/ref=sr_1_197?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-197,4.5 out of 5 stars,41,https://www.amazon.in/Expert-Python-Programming-practices-programming/dp/1801071101/ref=sr_1_197?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-197#customerReviews
"Mastering Reinforcement Learning with Python: Build next-generation, self-learning models using reinforcement learning techniques and best practices","2,782",https://www.amazon.in/Mastering-Reinforcement-Learning-Python-next-generation/dp/1838644148/ref=sr_1_198?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-198,4.4 out of 5 stars,28,https://www.amazon.in/Mastering-Reinforcement-Learning-Python-next-generation-ebook/dp/B08M3ZF7Z8/ref=sr_1_198?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-198#customerReviews
MobX Quick Start Guide: Supercharge the client state in your React apps with MobX,592,https://www.amazon.in/MobX-Quick-Start-Guide-Supercharge-ebook/dp/B07FZ2DRF6/ref=sr_1_199?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-199,4.3 out of 5 stars,12,https://www.amazon.in/MobX-Quick-Start-Guide-Supercharge/dp/1789344832/ref=sr_1_199?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-199#customerReviews
Golden Sequence Borders 9 mtr packt,350,https://www.amazon.in/Golden-Sequence-Borders-mtr-packt/dp/B0B5F553DM/ref=sr_1_200?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-200,,,
"Python Fundamentals: A practical guide for learning Python, complete with real-world projects for you to explore",492,https://www.amazon.in/Python-Fundamentals-practical-learning-real-world-ebook/dp/B07K4CVYND/ref=sr_1_201?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-201,4.5 out of 5 stars,17,https://www.amazon.in/Python-Fundamentals-practical-learning-real-world/dp/1789807328/ref=sr_1_201?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-201#customerReviews
The Kubernetes Bible: The definitive guide to deploying and managing Kubernetes across major cloud platforms,"3,102",https://www.amazon.in/Kubernetes-Bible-definitive-deploying-platforms/dp/1838827692/ref=sr_1_202?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-202,4.4 out of 5 stars,20,https://www.amazon.in/Kubernetes-Bible-definitive-deploying-platforms-ebook/dp/B09GS29SHN/ref=sr_1_202?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-202#customerReviews
Implementing Citrix XenServer Quickstarter,689,https://www.amazon.in/Implementing-Citrix-XenServer-Quickstarter-Gohar-ebook/dp/B00DHCKTX6/ref=sr_1_203?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-203,,,
"Mastering Tableau 2021: Implement advanced business intelligence techniques and analytics with Tableau, 3rd Edition","2,703",https://www.amazon.in/Mastering-Tableau-2021-intelligence-techniques/dp/1800561644/ref=sr_1_204?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-204,4.4 out of 5 stars,79,https://www.amazon.in/Mastering-Tableau-2021-intelligence-techniques-ebook/dp/B093CFSBBZ/ref=sr_1_204?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-204#customerReviews
Data Visualization: a successful design process,592,https://www.amazon.in/Data-Visualization-successful-design-process-ebook/dp/B00ATYE3YG/ref=sr_1_205?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-205,3.9 out of 5 stars,19,https://www.amazon.in/Data-Visualization-successful-design-process/dp/1849693463/ref=sr_1_205?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-205#customerReviews
Java Coding Problems: Improve your Java Programming skills by solving real-world coding challenges,"3,100",https://www.amazon.in/Java-Coding-Problems-Programming-real-world/dp/1789801419/ref=sr_1_206?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-206,4.4 out of 5 stars,66,https://www.amazon.in/Java-Coding-Problems-Programming-real-world-ebook/dp/B07Y9BPV4W/ref=sr_1_206?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-206#customerReviews
Selenium 2 Testing Tools: Beginner's Guide,"2,999",https://www.amazon.in/Selenium-Testing-Tools-Beginners-Guide/dp/1849518300/ref=sr_1_207?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-207,3.3 out of 5 stars,19,https://www.amazon.in/Selenium-Testing-Tools-Beginners-Guide/dp/1849518300/ref=sr_1_207?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-207#customerReviews
"Hands-On Reactive Programming in Spring 5: Build cloud-ready, reactive systems with Spring 5 and Project Reactor","2,782",https://www.amazon.in/Hands-Reactive-Programming-Spring-cloud-ready/dp/1787284956/ref=sr_1_208?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-208,4.5 out of 5 stars,28,https://www.amazon.in/Hands-Reactive-Programming-Spring-cloud-ready-ebook/dp/B076QCBXZ2/ref=sr_1_208?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805820&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-208#customerReviews
C++ Data Structures and Algorithm Design Principles: Leverage the power of modern C++ to build robust and scalable applications,788,https://www.amazon.in/Data-Structures-Algorithm-Design-Principles-ebook/dp/B07SYJSGVD/ref=sr_1_209?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-209,3.0 out of 5 stars,4,https://www.amazon.in/Data-Structures-Algorithm-Design-Principles/dp/1838828842/ref=sr_1_209?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-209#customerReviews
"Multi-Cloud Architecture and Governance: Leverage Azure, AWS, GCP, and VMware vSphere to build effective multi-cloud solutions","3,100",https://www.amazon.in/Multi-Cloud-Architecture-Governance-effective-multi-cloud/dp/1800203195/ref=sr_1_210?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-210,4.6 out of 5 stars,44,https://www.amazon.in/Multi-Cloud-Architecture-Governance-effective-multi-cloud-ebook/dp/B08HTX1DMK/ref=sr_1_210?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-210#customerReviews
Mastering Palo Alto Networks -: Secure your infrastructure and apply best practices using industry-leading PAN-OS solutions,971,https://www.amazon.in/Mastering-Palo-Alto-Networks-infrastructure-ebook/dp/B09WR2Q1BF/ref=sr_1_211?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-211,4.7 out of 5 stars,9,https://www.amazon.in/Mastering-Palo-Alto-Networks-industry-leading/dp/1803241411/ref=sr_1_211?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805830&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-211#customerReviews
